Start Date,End Date,Duration (hours),Max Temperature (C),Min Temperature (C),Mean Wind Speed (knot),Global Radiation (j/cm sq.),Relative Humidity (%),Max Temperarture Rarity,Min Temperature Rarity,Mean Wind Speed Rarity,Global Radiation Rarity,Relative Humidity Rarity
28/02/2018,01/03/2018,14.75,-0.12,-4.48,13.58,778.6,76,0.005,0.005,1.194,4.64,1.733
28/02/2018,01/03/2018,13.75,-0.12,-4.48,13.58,778.6,76,0.005,0.005,1.194,4.64,1.733
28/02/2018,01/03/2018,7,-0.12,-4.48,13.58,778.6,76,0.005,0.005,1.194,4.64,1.733
28/02/2018,01/03/2018,5.75,-0.12,-4.48,13.58,778.6,76,0.005,0.005,1.194,4.64,1.733
01/03/2018,02/03/2018,15,-0.32,-5.2,16.82,661.2,78.8,0,0,0.321,4.119,3.037
01/03/2018,02/03/2018,10.75,-0.32,-5.2,16.82,661.2,78.8,0,0,0.321,4.119,3.037
01/03/2018,02/03/2018,8,-0.32,-5.2,16.82,661.2,78.8,0,0,0.321,4.119,3.037
02/03/2018,03/03/2018,13,0.92,-1.04,16.38,404.8,86.6,0.01,0.214,0.378,2.823,2.484
02/03/2018,02/03/2018,0.75,0.92,-1.04,16.38,404.8,86.6,0.01,0.214,0.378,2.823,2.484
02/03/2018,03/03/2018,6,0.92,-1.04,16.38,404.8,86.6,0.01,0.214,0.378,2.823,2.484
02/03/2018,03/03/2018,4,0.92,-1.04,16.38,404.8,86.6,0.01,0.214,0.378,2.823,2.484
03/03/2018,04/03/2018,13,2.78,-0.44,13.94,339.8,86.2,0.02,0.368,1.062,2.398,2.7
03/03/2018,04/03/2018,9,2.78,-0.44,13.94,339.8,86.2,0.02,0.368,1.062,2.398,2.7
03/03/2018,04/03/2018,9,2.78,-0.44,13.94,339.8,86.2,0.02,0.368,1.062,2.398,2.7
03/03/2018,04/03/2018,7,2.78,-0.44,13.94,339.8,86.2,0.02,0.368,1.062,2.398,2.7
03/03/2018,04/03/2018,6,2.78,-0.44,13.94,339.8,86.2,0.02,0.368,1.062,2.398,2.7
03/03/2018,04/03/2018,4,2.78,-0.44,13.94,339.8,86.2,0.02,0.368,1.062,2.398,2.7
03/03/2018,05/03/2018,27.25,2.78,-0.44,13.94,339.8,86.2,0.02,0.368,1.062,2.398,2.7
04/03/2018,05/03/2018,24,4.7,1.2,9.12,290,89.2,0.123,1.177,4.324,2.015,1.281
04/03/2018,05/03/2018,17,4.7,1.2,9.12,290,89.2,0.123,1.177,4.324,2.015,1.281
04/03/2018,04/03/2018,1.5,4.7,1.2,9.12,290,89.2,0.123,1.177,4.324,2.015,1.281
04/03/2018,05/03/2018,13,4.7,1.2,9.12,290,89.2,0.123,1.177,4.324,2.015,1.281
04/03/2018,05/03/2018,9,4.7,1.2,9.12,290,89.2,0.123,1.177,4.324,2.015,1.281
04/03/2018,05/03/2018,7.75,4.7,1.2,9.12,290,89.2,0.123,1.177,4.324,2.015,1.281
04/03/2018,06/03/2018,30,4.7,1.2,9.12,290,89.2,0.123,1.177,4.324,2.015,1.281
04/03/2018,05/03/2018,5.75,4.7,1.2,9.12,290,89.2,0.123,1.177,4.324,2.015,1.281
04/03/2018,05/03/2018,3.75,4.7,1.2,9.12,290,89.2,0.123,1.177,4.324,2.015,1.281
04/03/2018,06/03/2018,27.75,4.7,1.2,9.12,290,89.2,0.123,1.177,4.324,2.015,1.281
05/03/2018,06/03/2018,21,5.5,1.86,3.88,387.2,92.8,0.276,1.585,0.244,2.726,0.387
05/03/2018,06/03/2018,16.75,5.5,1.86,3.88,387.2,92.8,0.276,1.585,0.244,2.726,0.387
05/03/2018,06/03/2018,8,5.5,1.86,3.88,387.2,92.8,0.276,1.585,0.244,2.726,0.387
05/03/2018,06/03/2018,7.5,5.5,1.86,3.88,387.2,92.8,0.276,1.585,0.244,2.726,0.387
05/03/2018,06/03/2018,6,5.5,1.86,3.88,387.2,92.8,0.276,1.585,0.244,2.726,0.387
06/03/2018,06/03/2018,2.5,7.62,1.88,5.74,752.2,84.6,0.96,1.631,1.865,4.533,3.592
06/03/2018,07/03/2018,18,7.62,1.88,5.74,752.2,84.6,0.96,1.631,1.865,4.533,3.592
06/03/2018,07/03/2018,17,7.62,1.88,5.74,752.2,84.6,0.96,1.631,1.865,4.533,3.592
06/03/2018,07/03/2018,16.75,7.62,1.88,5.74,752.2,84.6,0.96,1.631,1.865,4.533,3.592
06/03/2018,07/03/2018,16,7.62,1.88,5.74,752.2,84.6,0.96,1.631,1.865,4.533,3.592
06/03/2018,07/03/2018,15.75,7.62,1.88,5.74,752.2,84.6,0.96,1.631,1.865,4.533,3.592
06/03/2018,07/03/2018,14,7.62,1.88,5.74,752.2,84.6,0.96,1.631,1.865,4.533,3.592
06/03/2018,07/03/2018,13,7.62,1.88,5.74,752.2,84.6,0.96,1.631,1.865,4.533,3.592
06/03/2018,06/03/2018,1,7.62,1.88,5.74,752.2,84.6,0.96,1.631,1.865,4.533,3.592
07/03/2018,08/03/2018,22.75,8.68,0.22,9.56,1046.2,77.8,1.579,0.612,3.907,4.211,2.514
07/03/2018,08/03/2018,16.75,8.68,0.22,9.56,1046.2,77.8,1.579,0.612,3.907,4.211,2.514
08/03/2018,09/03/2018,22,9.52,-0.38,7.16,1024.2,83,2.082,0.403,3.452,4.303,4.584
08/03/2018,09/03/2018,18.75,9.52,-0.38,7.16,1024.2,83,2.082,0.403,3.452,4.303,4.584
08/03/2018,09/03/2018,18,9.52,-0.38,7.16,1024.2,83,2.082,0.403,3.452,4.303,4.584
08/03/2018,09/03/2018,17,9.52,-0.38,7.16,1024.2,83,2.082,0.403,3.452,4.303,4.584
09/03/2018,10/03/2018,13,7.24,-2.06,7.22,570.6,85.2,0.791,0.112,3.513,3.714,3.251
09/03/2018,10/03/2018,3.75,7.24,-2.06,7.22,570.6,85.2,0.791,0.112,3.513,3.714,3.251
09/03/2018,11/03/2018,26.75,7.24,-2.06,7.22,570.6,85.2,0.791,0.112,3.513,3.714,3.251
10/03/2018,11/03/2018,11.75,11.82,4.7,10.14,448.8,90.8,3.772,3.603,3.337,3.063,0.777
10/03/2018,10/03/2018,1.75,11.82,4.7,10.14,448.8,90.8,3.772,3.603,3.337,3.063,0.777
10/03/2018,10/03/2018,1.75,11.82,4.7,10.14,448.8,90.8,3.772,3.603,3.337,3.063,0.777
10/03/2018,12/03/2018,29.5,11.82,4.7,10.14,448.8,90.8,3.772,3.603,3.337,3.063,0.777
12/03/2018,13/03/2018,18,10.58,3.26,6.92,634.4,87.4,2.835,2.636,3.184,4.002,2.074
12/03/2018,13/03/2018,18,10.58,3.26,6.92,634.4,87.4,2.835,2.636,3.184,4.002,2.074
12/03/2018,12/03/2018,0.75,10.58,3.26,6.92,634.4,87.4,2.835,2.636,3.184,4.002,2.074
12/03/2018,12/03/2018,0.75,10.58,3.26,6.92,634.4,87.4,2.835,2.636,3.184,4.002,2.074
12/03/2018,13/03/2018,14.75,10.58,3.26,6.92,634.4,87.4,2.835,2.636,3.184,4.002,2.074
12/03/2018,12/03/2018,3,10.58,3.26,6.92,634.4,87.4,2.835,2.636,3.184,4.002,2.074
12/03/2018,13/03/2018,6,10.58,3.26,6.92,634.4,87.4,2.835,2.636,3.184,4.002,2.074
12/03/2018,14/03/2018,25.75,10.58,3.26,6.92,634.4,87.4,2.835,2.636,3.184,4.002,2.074
13/03/2018,14/03/2018,19.75,9.7,1.22,10.4,964.4,79.6,2.168,1.189,3.058,4.482,3.52
13/03/2018,14/03/2018,16.25,9.7,1.22,10.4,964.4,79.6,2.168,1.189,3.058,4.482,3.52
13/03/2018,14/03/2018,10.75,9.7,1.22,10.4,964.4,79.6,2.168,1.189,3.058,4.482,3.52
14/03/2018,15/03/2018,12,9.42,7.66,18.88,185.4,90.4,2.04,4.052,0.128,1.065,0.871
15/03/2018,16/03/2018,15,11.14,6.26,11.26,693.8,87.8,3.213,4.85,2.406,4.247,1.865
15/03/2018,16/03/2018,8.75,11.14,6.26,11.26,693.8,87.8,3.213,4.85,2.406,4.247,1.865
15/03/2018,16/03/2018,8,11.14,6.26,11.26,693.8,87.8,3.213,4.85,2.406,4.247,1.865
15/03/2018,15/03/2018,1.75,11.14,6.26,11.26,693.8,87.8,3.213,4.85,2.406,4.247,1.865
15/03/2018,16/03/2018,4,11.14,6.26,11.26,693.8,87.8,3.213,4.85,2.406,4.247,1.865
16/03/2018,17/03/2018,24.75,10.02,4.42,7.94,812.2,89.4,2.374,3.386,4.334,4.798,1.198
16/03/2018,17/03/2018,22.75,10.02,4.42,7.94,812.2,89.4,2.374,3.386,4.334,4.798,1.198
16/03/2018,17/03/2018,12,10.02,4.42,7.94,812.2,89.4,2.374,3.386,4.334,4.798,1.198
16/03/2018,17/03/2018,10.5,10.02,4.42,7.94,812.2,89.4,2.374,3.386,4.334,4.798,1.198
20/03/2018,21/03/2018,14,9,-3.38,4.32,1635.8,69.6,1.746,0.015,0.545,2.047,0.376
20/03/2018,21/03/2018,12.75,9,-3.38,4.32,1635.8,69.6,1.746,0.015,0.545,2.047,0.376
21/03/2018,21/03/2018,1.5,10.44,-0.32,8.22,797.8,76.6,2.706,0.413,4.664,4.714,1.976
21/03/2018,22/03/2018,13,10.44,-0.32,8.22,797.8,76.6,2.706,0.413,4.664,4.714,1.976
21/03/2018,21/03/2018,1,10.44,-0.32,8.22,797.8,76.6,2.706,0.413,4.664,4.714,1.976
21/03/2018,21/03/2018,1.5,10.44,-0.32,8.22,797.8,76.6,2.706,0.413,4.664,4.714,1.976
22/03/2018,23/03/2018,8.75,9.3,4.9,11.4,420.8,84.2,1.967,3.772,2.271,2.91,3.845
22/03/2018,22/03/2018,0.75,9.3,4.9,11.4,420.8,84.2,1.967,3.772,2.271,2.91,3.845
22/03/2018,22/03/2018,1.5,9.3,4.9,11.4,420.8,84.2,1.967,3.772,2.271,2.91,3.845
23/03/2018,24/03/2018,8.75,9.18,4.78,9.92,811.2,80.8,1.871,3.684,3.552,4.793,4.172
24/03/2018,25/03/2018,22.75,11.1,1.88,5.18,1556,76.2,3.182,1.631,1.309,2.251,1.801
24/03/2018,25/03/2018,13,11.1,1.88,5.18,1556,76.2,3.182,1.631,1.309,2.251,1.801
24/03/2018,25/03/2018,8.75,11.1,1.88,5.18,1556,76.2,3.182,1.631,1.309,2.251,1.801
24/03/2018,25/03/2018,6,11.1,1.88,5.18,1556,76.2,3.182,1.631,1.309,2.251,1.801
24/03/2018,26/03/2018,25.75,11.1,1.88,5.18,1556,76.2,3.182,1.631,1.309,2.251,1.801
25/03/2018,26/03/2018,24.75,11.2,0.54,4.42,1338.8,78.4,3.26,0.781,0.647,3.061,2.81
25/03/2018,26/03/2018,21.75,11.2,0.54,4.42,1338.8,78.4,3.26,0.781,0.647,3.061,2.81
25/03/2018,26/03/2018,20,11.2,0.54,4.42,1338.8,78.4,3.26,0.781,0.647,3.061,2.81
25/03/2018,26/03/2018,15.75,11.2,0.54,4.42,1338.8,78.4,3.26,0.781,0.647,3.061,2.81
25/03/2018,26/03/2018,14.75,11.2,0.54,4.42,1338.8,78.4,3.26,0.781,0.647,3.061,2.81
25/03/2018,26/03/2018,13.75,11.2,0.54,4.42,1338.8,78.4,3.26,0.781,0.647,3.061,2.81
25/03/2018,26/03/2018,10,11.2,0.54,4.42,1338.8,78.4,3.26,0.781,0.647,3.061,2.81
26/03/2018,27/03/2018,24.75,10.5,0.92,7.62,647.2,89.2,2.766,1.02,3.958,4.058,1.281
26/03/2018,27/03/2018,17,10.5,0.92,7.62,647.2,89.2,2.766,1.02,3.958,4.058,1.281
27/03/2018,28/03/2018,24.75,10.32,3.52,11.7,1079.8,80.4,2.594,2.755,2.065,4.084,3.995
27/03/2018,28/03/2018,17,10.32,3.52,11.7,1079.8,80.4,2.594,2.755,2.065,4.084,3.995
27/03/2018,28/03/2018,12.75,10.32,3.52,11.7,1079.8,80.4,2.594,2.755,2.065,4.084,3.995
27/03/2018,28/03/2018,8.75,10.32,3.52,11.7,1079.8,80.4,2.594,2.755,2.065,4.084,3.995
27/03/2018,28/03/2018,7.75,10.32,3.52,11.7,1079.8,80.4,2.594,2.755,2.065,4.084,3.995
27/03/2018,28/03/2018,6,10.32,3.52,11.7,1079.8,80.4,2.594,2.755,2.065,4.084,3.995
28/03/2018,29/03/2018,18,9.26,1.86,8.38,1349.8,77.2,1.949,1.585,4.834,3.027,2.226
29/03/2018,30/03/2018,24,7.56,0.06,5.88,928.4,85.6,0.929,0.535,2.032,4.681,3.02
29/03/2018,30/03/2018,10,7.56,0.06,5.88,928.4,85.6,0.929,0.535,2.032,4.681,3.02
29/03/2018,29/03/2018,1,7.56,0.06,5.88,928.4,85.6,0.929,0.535,2.032,4.681,3.02
29/03/2018,01/04/2018,50.25,7.56,0.06,5.88,928.4,85.6,0.929,0.535,2.032,4.681,3.02
30/03/2018,31/03/2018,24,7.58,2.02,7.38,809,83.8,0.948,1.724,3.691,4.768,4.114
30/03/2018,01/04/2018,26,7.58,2.02,7.38,809,83.8,0.948,1.724,3.691,4.768,4.114
31/03/2018,01/04/2018,23.75,8.56,0.78,6.96,949.4,77.4,1.505,0.903,3.226,4.579,2.315
31/03/2018,01/04/2018,17,8.56,0.78,6.96,949.4,77.4,1.505,0.903,3.226,4.579,2.315
31/03/2018,31/03/2018,2,8.56,0.78,6.96,949.4,77.4,1.505,0.903,3.226,4.579,2.315
31/03/2018,01/04/2018,14,8.56,0.78,6.96,949.4,77.4,1.505,0.903,3.226,4.579,2.315
31/03/2018,01/04/2018,7,8.56,0.78,6.96,949.4,77.4,1.505,0.903,3.226,4.579,2.315
31/03/2018,01/04/2018,5.75,8.56,0.78,6.96,949.4,77.4,1.505,0.903,3.226,4.579,2.315
31/03/2018,02/04/2018,26,8.56,0.78,6.96,949.4,77.4,1.505,0.903,3.226,4.579,2.315
01/04/2018,02/04/2018,24,7.06,-0.1,10.16,860,81.4,0.725,0.48,3.311,4.992,4.544
02/04/2018,03/04/2018,18,7.5,2.62,10.28,454.8,92.4,0.898,2.12,3.162,3.088,0.487
02/04/2018,03/04/2018,4.75,7.5,2.62,10.28,454.8,92.4,0.898,2.12,3.162,3.088,0.487
03/04/2018,04/04/2018,17,10.96,5.04,7.9,951.8,87.6,3.077,3.894,4.273,4.553,1.959
03/04/2018,04/04/2018,16.75,10.96,5.04,7.9,951.8,87.6,3.077,3.894,4.273,4.553,1.959
03/04/2018,04/04/2018,7,10.96,5.04,7.9,951.8,87.6,3.077,3.894,4.273,4.553,1.959
04/04/2018,05/04/2018,16.75,7.98,0.26,9.88,1053.4,78.6,1.173,0.637,3.586,4.196,2.925
04/04/2018,05/04/2018,14,7.98,0.26,9.88,1053.4,78.6,1.173,0.637,3.586,4.196,2.925
04/04/2018,05/04/2018,12.75,7.98,0.26,9.88,1053.4,78.6,1.173,0.637,3.586,4.196,2.925
05/04/2018,06/04/2018,19,9.38,-2.22,11.96,1171.2,76.8,2.01,0.082,1.922,3.752,2.057
05/04/2018,06/04/2018,17.75,9.38,-2.22,11.96,1171.2,76.8,2.01,0.082,1.922,3.752,2.057
07/04/2018,08/04/2018,10,12.28,5.98,4.64,1044,87.6,4.214,4.643,0.824,4.227,1.959
09/04/2018,10/04/2018,23.75,11.98,5.7,6.46,950.4,86.8,3.894,4.444,2.677,4.569,2.37
10/04/2018,11/04/2018,15,10.98,6.38,9.38,505.4,87.6,3.102,4.957,4.083,3.372,1.959
11/04/2018,12/04/2018,23,10.52,6.68,6.74,566,88,2.784,4.824,2.987,3.68,1.763
11/04/2018,12/04/2018,15,10.52,6.68,6.74,566,88,2.784,4.824,2.987,3.68,1.763
11/04/2018,12/04/2018,5.75,10.52,6.68,6.74,566,88,2.784,4.824,2.987,3.68,1.763
12/04/2018,13/04/2018,15,10.02,6.76,6.56,478.4,89.4,2.374,4.733,2.765,3.18,1.198
12/04/2018,14/04/2018,25.75,10.02,6.76,6.56,478.4,89.4,2.374,4.733,2.765,3.18,1.198
13/04/2018,14/04/2018,20.75,10.98,5.72,4.16,757.4,88.6,3.102,4.463,0.413,4.553,1.532
13/04/2018,14/04/2018,17,10.98,5.72,4.16,757.4,88.6,3.102,4.463,0.413,4.553,1.532
13/04/2018,15/04/2018,40.25,10.98,5.72,4.16,757.4,88.6,3.102,4.463,0.413,4.553,1.532
13/04/2018,14/04/2018,5.75,10.98,5.72,4.16,757.4,88.6,3.102,4.463,0.413,4.553,1.532
13/04/2018,15/04/2018,27,10.98,5.72,4.16,757.4,88.6,3.102,4.463,0.413,4.553,1.532
14/04/2018,15/04/2018,24.75,13.02,6.44,10.6,1081.4,84.2,4.796,4.99,2.89,4.063,3.845
14/04/2018,15/04/2018,10.75,13.02,6.44,10.6,1081.4,84.2,4.796,4.99,2.89,4.063,3.845
15/04/2018,16/04/2018,7.75,12.48,8.62,14.86,914,87.2,4.343,3.299,0.75,4.737,2.183
16/04/2018,17/04/2018,20,11.74,6.92,16.82,718.2,82.4,3.719,4.585,0.321,4.329,4.927
16/04/2018,17/04/2018,17.75,11.74,6.92,16.82,718.2,82.4,3.719,4.585,0.321,4.329,4.927
17/04/2018,19/04/2018,27,14.62,10.16,17.74,1526,79.4,4.173,2.238,0.209,2.363,3.394
18/04/2018,19/04/2018,16.75,16.78,10.3,13.82,1149.6,82.8,2.703,2.167,1.103,3.854,4.705
18/04/2018,18/04/2018,1.5,16.78,10.3,13.82,1149.6,82.8,2.703,2.167,1.103,3.854,4.705
20/04/2018,21/04/2018,24,16.3,5.1,6.08,2162.8,77.6,3.101,3.968,2.266,0.704,2.415
20/04/2018,21/04/2018,14,16.3,5.1,6.08,2162.8,77.6,3.101,3.968,2.266,0.704,2.415
20/04/2018,22/04/2018,26,16.3,5.1,6.08,2162.8,77.6,3.101,3.968,2.266,0.704,2.415
21/04/2018,21/04/2018,4.5,16.54,3.56,7.02,2068.4,73.8,2.887,2.809,3.288,0.868,1.127
21/04/2018,22/04/2018,9.5,16.54,3.56,7.02,2068.4,73.8,2.887,2.809,3.288,0.868,1.127
21/04/2018,23/04/2018,27,16.54,3.56,7.02,2068.4,73.8,2.887,2.809,3.288,0.868,1.127
22/04/2018,23/04/2018,17.75,13.32,8.06,11.4,1642.8,79.2,4.99,3.717,2.271,2.016,3.273
23/04/2018,24/04/2018,24,14.06,8.36,11.62,917.8,79.6,4.52,3.481,2.138,4.717,3.52
23/04/2018,24/04/2018,18,14.06,8.36,11.62,917.8,79.6,4.52,3.481,2.138,4.717,3.52
23/04/2018,24/04/2018,16,14.06,8.36,11.62,917.8,79.6,4.52,3.481,2.138,4.717,3.52
24/04/2018,25/04/2018,9.75,11.36,6.72,8.78,887.8,85.4,3.427,4.791,4.735,4.844,3.135
24/04/2018,25/04/2018,5.75,11.36,6.72,8.78,887.8,85.4,3.427,4.791,4.735,4.844,3.135
27/04/2018,28/04/2018,23,10.94,3.28,5.96,1381.4,77.2,3.055,2.644,2.123,2.92,2.226
27/04/2018,28/04/2018,23,10.94,3.28,5.96,1381.4,77.2,3.055,2.644,2.123,2.92,2.226
28/04/2018,29/04/2018,23.75,12.58,1.42,4.84,1764.4,76.4,4.463,1.337,1.056,1.633,1.892
28/04/2018,29/04/2018,20,12.58,1.42,4.84,1764.4,76.4,4.463,1.337,1.056,1.633,1.892
29/04/2018,30/04/2018,25,12.02,0.84,4.92,1930.8,77.6,3.95,0.937,1.103,1.184,2.415
30/04/2018,01/05/2018,24,13.46,0.24,5.18,2209,71.6,4.906,0.622,1.309,0.613,0.646
30/04/2018,01/05/2018,8.75,13.46,0.24,5.18,2209,71.6,4.906,0.622,1.309,0.613,0.646
01/05/2018,02/05/2018,16,10.9,4.7,11.84,609.2,86.2,3.017,3.603,1.974,3.91,2.7
02/05/2018,03/05/2018,17.75,12.36,5.7,11.4,2112.8,75,4.264,4.444,2.271,0.801,1.421
02/05/2018,03/05/2018,13,12.36,5.7,11.4,2112.8,75,4.264,4.444,2.271,0.801,1.421
05/05/2018,06/05/2018,10,18.2,9,8.24,2088.6,83.8,1.68,3.065,4.703,0.822,4.114
06/05/2018,07/05/2018,24,19.08,7.58,6.36,2149.4,82,1.224,4.12,2.573,0.75,4.874
06/05/2018,07/05/2018,15,19.08,7.58,6.36,2149.4,82,1.224,4.12,2.573,0.75,4.874
06/05/2018,07/05/2018,9.75,19.08,7.58,6.36,2149.4,82,1.224,4.12,2.573,0.75,4.874
06/05/2018,07/05/2018,7,19.08,7.58,6.36,2149.4,82,1.224,4.12,2.573,0.75,4.874
06/05/2018,08/05/2018,26,19.08,7.58,6.36,2149.4,82,1.224,4.12,2.573,0.75,4.874
07/05/2018,08/05/2018,24,17.18,9.2,6.58,1644.8,82.4,2.403,2.922,2.798,2.001,4.927
07/05/2018,08/05/2018,23.75,17.18,9.2,6.58,1644.8,82.4,2.403,2.922,2.798,2.001,4.927
07/05/2018,08/05/2018,20.75,17.18,9.2,6.58,1644.8,82.4,2.403,2.922,2.798,2.001,4.927
07/05/2018,08/05/2018,17,17.18,9.2,6.58,1644.8,82.4,2.403,2.922,2.798,2.001,4.927
07/05/2018,08/05/2018,16.75,17.18,9.2,6.58,1644.8,82.4,2.403,2.922,2.798,2.001,4.927
08/05/2018,09/05/2018,13,15.26,7.42,10.4,1953,76.6,3.825,4.236,3.058,1.138,1.976
10/05/2018,11/05/2018,12.5,13.78,4.74,11.06,2255.8,69.2,4.694,3.642,2.52,0.536,0.336
11/05/2018,12/05/2018,14,12.32,5.82,12.1,1386.6,76.2,4.238,4.539,1.837,2.894,1.801
11/05/2018,12/05/2018,10,12.32,5.82,12.1,1386.6,76.2,4.238,4.539,1.837,2.894,1.801
12/05/2018,13/05/2018,25,13.96,3.3,6.56,2274.2,73.4,4.59,2.661,2.765,0.48,1.032
12/05/2018,13/05/2018,22.75,13.96,3.3,6.56,2274.2,73.4,4.59,2.661,2.765,0.48,1.032
12/05/2018,13/05/2018,14,13.96,3.3,6.56,2274.2,73.4,4.59,2.661,2.765,0.48,1.032
12/05/2018,13/05/2018,10,13.96,3.3,6.56,2274.2,73.4,4.59,2.661,2.765,0.48,1.032
13/05/2018,14/05/2018,25,14.92,3.86,7.3,1933.8,74.2,4.003,3.024,3.596,1.174,1.204
13/05/2018,14/05/2018,8,14.92,3.86,7.3,1933.8,74.2,4.003,3.024,3.596,1.174,1.204
14/05/2018,15/05/2018,15,15.9,8.88,4.66,1080.4,83.6,3.408,3.136,0.846,4.074,4.242
14/05/2018,15/05/2018,10.75,15.9,8.88,4.66,1080.4,83.6,3.408,3.136,0.846,4.074,4.242
14/05/2018,15/05/2018,10,15.9,8.88,4.66,1080.4,83.6,3.408,3.136,0.846,4.074,4.242
14/05/2018,15/05/2018,9.75,15.9,8.88,4.66,1080.4,83.6,3.408,3.136,0.846,4.074,4.242
15/05/2018,16/05/2018,24,16.08,6.18,7.38,1151.4,83.8,3.269,4.768,3.691,3.844,4.114
16/05/2018,18/05/2018,30.75,15.14,3.78,7.82,2795.2,66.4,3.906,2.956,4.193,0.097,0.158
17/05/2018,18/05/2018,13.75,15.52,4.18,5.92,2371.8,68.4,3.675,3.226,2.07,0.383,0.26
17/05/2018,18/05/2018,13,15.52,4.18,5.92,2371.8,68.4,3.675,3.226,2.07,0.383,0.26
17/05/2018,18/05/2018,11.75,15.52,4.18,5.92,2371.8,68.4,3.675,3.226,2.07,0.383,0.26
17/05/2018,18/05/2018,11,15.52,4.18,5.92,2371.8,68.4,3.675,3.226,2.07,0.383,0.26
17/05/2018,17/05/2018,1,15.52,4.18,5.92,2371.8,68.4,3.675,3.226,2.07,0.383,0.26
17/05/2018,18/05/2018,9,15.52,4.18,5.92,2371.8,68.4,3.675,3.226,2.07,0.383,0.26
17/05/2018,18/05/2018,7.75,15.52,4.18,5.92,2371.8,68.4,3.675,3.226,2.07,0.383,0.26
17/05/2018,19/05/2018,25.75,15.52,4.18,5.92,2371.8,68.4,3.675,3.226,2.07,0.383,0.26
18/05/2018,18/05/2018,0.75,17.08,6.74,5.02,1863.2,69,2.469,4.766,1.189,1.353,0.311
18/05/2018,19/05/2018,23.75,17.08,6.74,5.02,1863.2,69,2.469,4.766,1.189,1.353,0.311
19/05/2018,20/05/2018,24,17.92,6.94,9.48,2162,70,1.88,4.566,3.984,0.715,0.427
19/05/2018,20/05/2018,23.75,17.92,6.94,9.48,2162,70,1.88,4.566,3.984,0.715,0.427
20/05/2018,21/05/2018,23.75,15.16,11.28,9.42,661,82.6,3.887,1.48,4.039,4.112,4.818
20/05/2018,21/05/2018,17,15.16,11.28,9.42,661,82.6,3.887,1.48,4.039,4.112,4.818
21/05/2018,22/05/2018,24,14.56,7.66,7.28,929.2,84.8,4.216,4.052,3.566,4.676,3.468
21/05/2018,22/05/2018,14.75,14.56,7.66,7.28,929.2,84.8,4.216,4.052,3.566,4.676,3.468
21/05/2018,22/05/2018,10,14.56,7.66,7.28,929.2,84.8,4.216,4.052,3.566,4.676,3.468
21/05/2018,22/05/2018,8,14.56,7.66,7.28,929.2,84.8,4.216,4.052,3.566,4.676,3.468
21/05/2018,21/05/2018,1.5,14.56,7.66,7.28,929.2,84.8,4.216,4.052,3.566,4.676,3.468
22/05/2018,23/05/2018,15,15.72,5.46,6.18,2271,77.2,3.531,4.245,2.399,0.485,2.226
22/05/2018,23/05/2018,9.75,15.72,5.46,6.18,2271,77.2,3.531,4.245,2.399,0.485,2.226
23/05/2018,24/05/2018,16.75,19.18,6.48,5.18,2798.8,75.2,1.147,4.977,1.309,0.092,1.469
24/05/2018,25/05/2018,8,17.74,6,4.86,1701.4,80.4,1.994,4.664,1.075,1.812,3.995
25/05/2018,26/05/2018,9.75,22.1,11,9.06,2616.2,67.6,0.25,1.67,4.399,0.199,0.214
27/05/2018,28/05/2018,24,19.38,12.1,7.1,1283.2,79,1.046,1.013,3.371,3.252,3.157
28/05/2018,29/05/2018,18,21.56,11.5,4.06,2348.2,81,0.357,1.337,0.342,0.403,4.276
28/05/2018,29/05/2018,15,21.56,11.5,4.06,2348.2,81,0.357,1.337,0.342,0.403,4.276
29/05/2018,30/05/2018,24,23.3,11.38,5.94,2773,76.2,0.097,1.406,2.094,0.107,1.801
29/05/2018,30/05/2018,23,23.3,11.38,5.94,2773,76.2,0.097,1.406,2.094,0.107,1.801
02/06/2018,03/06/2018,8,19.02,12.22,4.22,1041.8,86.8,1.246,0.909,0.479,4.232,2.37
04/06/2018,05/06/2018,24,21.64,9.18,4.36,2239,81.4,0.337,2.937,0.601,0.551,4.544
05/06/2018,06/06/2018,21.25,20.16,11.76,4.5,1754.8,83.8,0.76,1.204,0.713,1.654,4.114
05/06/2018,07/06/2018,39.5,20.16,11.76,4.5,1754.8,83.8,0.76,1.204,0.713,1.654,4.114
06/06/2018,07/06/2018,24,21.06,9.98,4.64,2587.2,75.4,0.434,2.364,0.824,0.214,1.528
07/06/2018,08/06/2018,21.25,23.54,10.42,4.74,2629.2,70.8,0.087,2.064,0.908,0.179,0.514
08/06/2018,09/06/2018,21,22.28,11.68,4.12,2301.4,77.2,0.235,1.244,0.387,0.449,2.226
08/06/2018,08/06/2018,3,22.28,11.68,4.12,2301.4,77.2,0.235,1.244,0.387,0.449,2.226
08/06/2018,09/06/2018,10,22.28,11.68,4.12,2301.4,77.2,0.235,1.244,0.387,0.449,2.226
11/06/2018,07/11/2018,3577,18.02,12.36,6.4,1441.8,73.8,1.809,0.846,2.596,2.66,1.127
11/06/2018,12/06/2018,24,18.02,12.36,6.4,1441.8,73.8,1.809,0.846,2.596,2.66,1.127
11/06/2018,12/06/2018,16,18.02,12.36,6.4,1441.8,73.8,1.809,0.846,2.596,2.66,1.127
12/06/2018,13/06/2018,19,16.86,11.02,5.98,1519.6,74.8,2.617,1.642,2.154,2.394,1.36
