Start Date,End Date,Duration (hours),Max Temperature (C),Min Temperature (C),Mean Wind Speed (knot),Global Radiation (j/cm sq.),Relative Humidity (%),Max Temperarture Rarity,Min Temperature Rarity,Mean Wind Speed Rarity,Global Radiation Rarity,Relative Humidity Rarity
22/07/2024,22/07/2024,0.75,19.86,13.62,6.4,1321.6,86.8,0.978,0.419,2.877,3.114,2.677
22/07/2024,22/07/2024,0.75,19.86,13.62,6.4,1321.6,86.8,0.978,0.419,2.877,3.114,2.677
22/07/2024,22/07/2024,0.75,19.86,13.62,6.4,1321.6,86.8,0.978,0.419,2.877,3.114,2.677
22/07/2024,22/07/2024,0.75,19.86,13.62,6.4,1321.6,86.8,0.978,0.419,2.877,3.114,2.677
22/07/2024,22/07/2024,0.75,19.86,13.62,6.4,1321.6,86.8,0.978,0.419,2.877,3.114,2.677
22/07/2024,22/07/2024,0.75,19.86,13.62,6.4,1321.6,86.8,0.978,0.419,2.877,3.114,2.677
22/07/2024,22/07/2024,0.75,19.86,13.62,6.4,1321.6,86.8,0.978,0.419,2.877,3.114,2.677
23/07/2024,23/07/2024,1,20.04,12.56,4.56,1668.4,81.4,0.927,0.896,0.804,1.911,4.224
23/07/2024,24/07/2024,15.75,20.04,12.56,4.56,1668.4,81.4,0.927,0.896,0.804,1.911,4.224
24/07/2024,24/07/2024,0.75,19.56,13.5,7.28,958.4,90.8,1.139,0.469,3.874,4.575,0.86
24/07/2024,24/07/2024,1,19.56,13.5,7.28,958.4,90.8,1.139,0.469,3.874,4.575,0.86
24/07/2024,24/07/2024,1.75,19.56,13.5,7.28,958.4,90.8,1.139,0.469,3.874,4.575,0.86
25/07/2024,25/07/2024,1,19.56,12.08,8.4,1439.4,82,1.139,1.182,4.804,2.678,4.555
26/07/2024,26/07/2024,1,18.92,10.64,7.12,1679.6,78.8,1.53,2.263,3.719,1.867,2.736
26/07/2024,26/07/2024,0.75,18.92,10.64,7.12,1679.6,78.8,1.53,2.263,3.719,1.867,2.736
26/07/2024,26/07/2024,0.75,18.92,10.64,7.12,1679.6,78.8,1.53,2.263,3.719,1.867,2.736
26/07/2024,26/07/2024,1,18.92,10.64,7.12,1679.6,78.8,1.53,2.263,3.719,1.867,2.736
26/07/2024,26/07/2024,0.75,18.92,10.64,7.12,1679.6,78.8,1.53,2.263,3.719,1.867,2.736
26/07/2024,26/07/2024,0.75,18.92,10.64,7.12,1679.6,78.8,1.53,2.263,3.719,1.867,2.736
26/07/2024,27/07/2024,0.75,18.92,10.64,7.12,1679.6,78.8,1.53,2.263,3.719,1.867,2.736
27/07/2024,27/07/2024,1,20.2,12.18,6.34,1774.2,80.2,0.847,1.123,2.825,1.536,3.523
27/07/2024,27/07/2024,0.75,20.2,12.18,6.34,1774.2,80.2,0.847,1.123,2.825,1.536,3.523
27/07/2024,27/07/2024,1,20.2,12.18,6.34,1774.2,80.2,0.847,1.123,2.825,1.536,3.523
27/07/2024,27/07/2024,0.75,20.2,12.18,6.34,1774.2,80.2,0.847,1.123,2.825,1.536,3.523
27/07/2024,27/07/2024,1,20.2,12.18,6.34,1774.2,80.2,0.847,1.123,2.825,1.536,3.523
27/07/2024,28/07/2024,0.75,20.2,12.18,6.34,1774.2,80.2,0.847,1.123,2.825,1.536,3.523
28/07/2024,28/07/2024,1,21.02,9.82,6.1,2284,78.8,0.517,2.938,2.484,0.473,2.736
28/07/2024,28/07/2024,0.75,21.02,9.82,6.1,2284,78.8,0.517,2.938,2.484,0.473,2.736
28/07/2024,28/07/2024,0.75,21.02,9.82,6.1,2284,78.8,0.517,2.938,2.484,0.473,2.736
28/07/2024,28/07/2024,0.75,21.02,9.82,6.1,2284,78.8,0.517,2.938,2.484,0.473,2.736
28/07/2024,28/07/2024,0.75,21.02,9.82,6.1,2284,78.8,0.517,2.938,2.484,0.473,2.736
28/07/2024,28/07/2024,0.75,21.02,9.82,6.1,2284,78.8,0.517,2.938,2.484,0.473,2.736
28/07/2024,28/07/2024,0.75,21.02,9.82,6.1,2284,78.8,0.517,2.938,2.484,0.473,2.736
28/07/2024,28/07/2024,0.75,21.02,9.82,6.1,2284,78.8,0.517,2.938,2.484,0.473,2.736
28/07/2024,28/07/2024,0.75,21.02,9.82,6.1,2284,78.8,0.517,2.938,2.484,0.473,2.736
28/07/2024,28/07/2024,0.75,21.02,9.82,6.1,2284,78.8,0.517,2.938,2.484,0.473,2.736
28/07/2024,28/07/2024,0.75,21.02,9.82,6.1,2284,78.8,0.517,2.938,2.484,0.473,2.736
28/07/2024,28/07/2024,1,21.02,9.82,6.1,2284,78.8,0.517,2.938,2.484,0.473,2.736
28/07/2024,28/07/2024,1.75,21.02,9.82,6.1,2284,78.8,0.517,2.938,2.484,0.473,2.736
28/07/2024,28/07/2024,0.75,21.02,9.82,6.1,2284,78.8,0.517,2.938,2.484,0.473,2.736
28/07/2024,29/07/2024,0.75,21.02,9.82,6.1,2284,78.8,0.517,2.938,2.484,0.473,2.736
29/07/2024,29/07/2024,1,20.4,12.42,6.88,1496.6,80,0.758,0.995,3.427,2.478,3.408
29/07/2024,29/07/2024,0.75,20.4,12.42,6.88,1496.6,80,0.758,0.995,3.427,2.478,3.408
29/07/2024,29/07/2024,2.75,20.4,12.42,6.88,1496.6,80,0.758,0.995,3.427,2.478,3.408
29/07/2024,29/07/2024,0.75,20.4,12.42,6.88,1496.6,80,0.758,0.995,3.427,2.478,3.408
29/07/2024,29/07/2024,0.75,20.4,12.42,6.88,1496.6,80,0.758,0.995,3.427,2.478,3.408
29/07/2024,29/07/2024,0.75,20.4,12.42,6.88,1496.6,80,0.758,0.995,3.427,2.478,3.408
29/07/2024,29/07/2024,0.75,20.4,12.42,6.88,1496.6,80,0.758,0.995,3.427,2.478,3.408
29/07/2024,29/07/2024,0.75,20.4,12.42,6.88,1496.6,80,0.758,0.995,3.427,2.478,3.408
29/07/2024,29/07/2024,0.75,20.4,12.42,6.88,1496.6,80,0.758,0.995,3.427,2.478,3.408
29/07/2024,30/07/2024,5.75,20.4,12.42,6.88,1496.6,80,0.758,0.995,3.427,2.478,3.408
30/07/2024,30/07/2024,0.75,20.64,11.08,4.64,2038.6,77.6,0.656,1.901,0.904,0.871,2.179
04/09/2024,04/09/2024,1,15.86,9.16,8.46,1210,80.8,3.817,3.449,4.742,3.6,3.871
04/09/2024,04/09/2024,0.75,15.86,9.16,8.46,1210,80.8,3.817,3.449,4.742,3.6,3.871
04/09/2024,04/09/2024,0.75,15.86,9.16,8.46,1210,80.8,3.817,3.449,4.742,3.6,3.871
04/09/2024,04/09/2024,1,15.86,9.16,8.46,1210,80.8,3.817,3.449,4.742,3.6,3.871
04/09/2024,04/09/2024,0.75,15.86,9.16,8.46,1210,80.8,3.817,3.449,4.742,3.6,3.871
04/09/2024,04/09/2024,0.75,15.86,9.16,8.46,1210,80.8,3.817,3.449,4.742,3.6,3.871
04/09/2024,04/09/2024,0.75,15.86,9.16,8.46,1210,80.8,3.817,3.449,4.742,3.6,3.871
